unharmonized value	icd_o_3_code	icd_o_3_preferred_name	do_id	do_name	ncit_concept_codes
glioma, malignant, ganglioglioma, glioneuronal and neuronal tumors	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioma, malignant, glioneuronal and neuronal tumors, glioneuronal and neuronal tumors, nos or nec	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
glioma, malignant, high-grade glioma, high-grade glioma, nos or nec	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
glioma, malignant, high-grade glioma, infant-type hemispheric glioma	9385/3	Diffuse midline glioma, H3 K27M-mutant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
glioma, malignant, low-grade glioma, low-grade glioma, nos or nec	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
glioma, malignant, low-grade glioma, pilocytic astrocytoma	9421/1	Pilocytic astrocytoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
glioma, malignant, low-grade glioma, polymorphous low-grade neuroepithelial tumor of the young	9413/0	Dysembryoplastic neuroepithelial tumor	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
glioma, malignant, malignant peripheral nerve sheath tumor, nos	9540/3	Malignant peripheral nerve sheath tumor, NOS	DOID:3070	high grade glioma	C3059;C4822
glioma, malignant, medulloblastoma, medulloblastoma, non-wnt/non-shh	9477/3	Medulloblastoma, non-WNT/non-SHH	DOID:0080706	medulloblastoma non-WNT/non-SHH	C129444
glioma, malignant, other, other cns tumor, nos or nec	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
glioma, malignant, other, other low-grade b-cell lymphomas of the cns	9591/3	Malignant lymphoma, non-Hodgkin, NOS	DOID:0060060	non-Hodgkin lymphoma	C3211
glioma, most consistent with astrocytoma with worrisome features in clinical context	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
glioma, nos	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
gliomas	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
gliomatosis cerebri	9381/3	Gliomatosis cerebri	DOID:6128	gliomatosis cerebri	C4318
glioneuronal	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal lesion	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal neoplasm	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal tumor	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal tumor nos	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal tumor with braf v600e mutation	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
glioneuronal tumor with focal increased atypia	9509/1	Papillary glioneuronal tumor	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
gliosarcoma	9442/3	Gliosarcoma	DOID:3071	gliosarcoma	C3796
glomangiosarcoma	8710/3	Glomangiosarcoma	DOID:5233	glomangiosarcoma	C4221
glomus tumor, malignant	8711/0	Glomus tumor, NOS	DOID:2431	glomus tumor	C3060
glomus tumor, nos	8711/0	Glomus tumor, NOS	DOID:2431	glomus tumor	C3060
goblet cell carcinoid	8243/3	Goblet cell carcinoid	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
granular cell tumor, nos	9580/0	Granular cell tumor, NOS	DOID:2411	granular cell tumor	C3474
granulosa cell tumor	8620/1	Adult granulosa cell tumor of testis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
granulosa cell tumor, adult type	8620/1	Adult granulosa cell tumor of testis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
granulosa cell tumor, juvenile	8622/1	Granulosa cell tumor, juvenile	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
granulosa cell tumor, malignant	8620/3	Adult granulosa cell tumor of ovary	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
granulosa cell tumor, nos	8620/1	Adult granulosa cell tumor of testis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
haemangioblastoma	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
haemangiosarcoma	9120/3	Hemangiosarcoma	DOID:0001816	angiosarcoma	C3088;C9275
hairy cell leukemia	9940/3	Hairy cell leukemia, NOS	DOID:285	hairy cell leukemia	C7402
hamartoma	null	null	null	null	null
hamartomatous lesion	null	null	null	null	null
head & neck squamous cell carcinoma	8070/3	Squamous cell carcinoma, NOS	DOID:1749	squamous cell carcinoma	C2929
head & neck squamous cell carcinoma basaloid type	8083/3	Basaloid squamous cell carcinoma	DOID:5522	basaloid squamous cell carcinoma	C54244
head & neck squamous cell carcinoma, spindle cell variant	8074/3	Squamous cell carcinoma, spindle cell	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
head and neck cancer	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
head and neck squamous cell carcinoma	8070/3	Squamous cell carcinoma, NOS	DOID:1749	squamous cell carcinoma	C2929
healthy control	null	null	null	null	null
healthy controls (non-cancer)	null	null	null	null	null
hemangioblastoma	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
hemangioblastoma cns who grade 1	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
hemangioblastoma, cns who grade 1	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
hemangioblastoma, other	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
hemangioblastoma, who grade 1	9161/1	Hemangioblastoma	DOID:5241	hemangioblastoma	C3801
hemangioendothelioma, malignant	9130/3	Hemangioendothelioma, malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hemangioendothelioma, nos	9130/1	Hemangioendothelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hemangioma	9120/0	Hemangioma, NOS	DOID:255	hemangioma	C3085
hemangioma, nos	9120/0	Hemangioma, NOS	DOID:255	hemangioma	C3085
hemangioma, pathologically benign, metastatic disease	9120/0	Hemangioma, NOS	DOID:255	hemangioma	C3085
hemangiopericytoma, nos	8815/1	Solitary fibrous tumor, NOS	DOID:0080897	solitary fibrous tumor/hemangiopericytoma	__CDA_UNASSIGNED__
hemangiosarcoma	9120/3	Hemangiosarcoma	DOID:0001816	angiosarcoma	C3088;C9275
hepatoblastoma	8970/3	Hepatoblastoma, NOS	DOID:687	hepatoblastoma	C3728
hepatoblastoma, nos	8970/3	Hepatoblastoma, NOS	DOID:687	hepatoblastoma	C3728
hepatocellular carcinoma	8170/3	Hepatocellular carcinoma, NOS	DOID:684	hepatocellular carcinoma	C3099
hepatocellular carcinoma, clear cell type	8174/3	Hepatocellular carcinoma, clear cell type	DOID:5016	hepatocellular clear cell carcinoma	C5754
hepatocellular carcinoma, fibrolamellar	8171/3	Hepatocellular carcinoma, fibrolamellar	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hepatocellular carcinoma, nos	8170/3	Hepatocellular carcinoma, NOS	DOID:684	hepatocellular carcinoma	C3099
hepatocellular carcinoma, nos, nephroblastoma, nos	8960/3	Nephroblastoma, NOS	DOID:162	cancer	C9305
hepatocellular carcinoma, spindle cell variant	8173/3	Hepatocellular carcinoma, spindle cell variant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hepatocellular clear cell carcinoma	8174/3	Hepatocellular carcinoma, clear cell type	DOID:5016	hepatocellular clear cell carcinoma	C5754
hepatocholangiocarcinoma (mixed)	8180/3	Combined hepatocellular carcinoma and cholangiocarcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hepatoid adenocarcinoma	8576/3	Hepatoid adenocarcinoma	DOID:0060534	hepatoid adenocarcinoma	C66950
hepatosplenic t-cell lymphoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hepatosplenic t-cell lymphoma, precursor cell lymphoblastic leukemia, nos	9716/3	Hepatosplenic T-cell lymphoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hereditary leiomyomatosis & rcc-associated renal cell carcinoma	8311/3	Hereditary leiomyomatosis and renal cell carcinoma (HRCC)-associated renal cell carcinoma	DOID:0081413	renal cell carcinoma with MiT translocations	C154494
hhv8 positive diffuse large b-cell lymphoma	9738/3	HHV8-positive diffuse large B-cell lymphoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade astrocytoma	9401/3	Astrocytoma, anaplastic	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade carcinosarcoma	8980/3	Carcinosarcoma, NOS	DOID:4236	carcinosarcoma	C34448;C3730;C8975
high grade cellular, malignant neoplasm with necrosis and cellular pleomorphism r/o medulloblastoma	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high grade diffuse glioma	9385/3	Diffuse midline glioma, H3 K27M-mutant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade follicular derived thyroid carcinoma	8330/3	Follicular carcinoma, NOS	DOID:3962	follicular thyroid carcinoma	C8054
high grade glial neoplasm	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high grade glioma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high grade glioma with h3 k27m and braf v600e mutations	9385/3	Diffuse midline glioma, H3 K27M-mutant	DOID:3070	high grade glioma	C3059;C4822
high grade glioma with necrosis, who grade 4	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high grade glioma, nos, who cns histologic grade 4	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high grade glioneuronal tumor	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
high grade malignant epithelioid neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high grade malignant neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high grade malignant peripheral nerve sheath tumor with heterologous rhabdomyoblastic differentiation (malignant triton tumor)	9561/3	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade mesenchymal neoplasm	8990/3	Mesenchymoma, malignant	DOID:2668	mesenchymoma	C3233
high grade neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high grade neoplasm, consistent with metastatic pleuropulmonary blastoma	8973/3	Pleuropulmonary blastoma	DOID:162	cancer	C9305
high grade neoplasm, favor central nervous system embryonal tumor	9473/3	CNS embryonal tumor, NOS	DOID:162	cancer	C9305
high grade neuroepithelial tumor	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade neuroepithelial tumor with glial and neuronal differentiation and focal embryonal morphology.	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade neuroepithelial tumor, favor medulloblastoma	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade neuroepithelial tumor, with features aligning best with a cns embryonal tumor, cns who grade 4	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade primitive neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high grade sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
high grade spindle cell sarcoma	8801/3	Spindle cell sarcoma	DOID:4235	spindle cell sarcoma	C27005
high grade spindle cell sarcoma (clinical: neurofibromatosis type 1 (nf-1).	8801/3	Spindle cell sarcoma	DOID:4235	spindle cell sarcoma	C27005
high grade surface osteosarcoma	9194/3	High grade surface osteosarcoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high grade synovial sarcoma	9040/3	Synovial sarcoma, NOS	DOID:5485	synovial sarcoma	C3400
high grade tumor consistent with embryonal tumor	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade angiosarcoma	9120/3	Hemangiosarcoma	DOID:0001816	angiosarcoma	C3088;C9275
high-grade astrocytic neoplasm	9400/3	Astrocytoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade astrocytoma	9400/3	Astrocytoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade blue cell tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
high-grade carcinoma	8010/3	Carcinoma, NOS	DOID:305	carcinoma	C2916;C3709
high-grade cellular malignant neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade central nervous system neoplasm favor embryonal	9473/3	CNS embryonal tumor, NOS	DOID:162	cancer	C9305
high-grade cns embryonal tissue	9473/3	CNS embryonal tumor, NOS	DOID:0060103	central nervous system embryonal tumor	C5398
high-grade cns neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade ependymal neoplasm	9391/3	Ependymoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade ependymal tumor	9391/3	Ependymoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade fibrosarcoma	8810/3	Fibrosarcoma, NOS	DOID:3355	fibrosarcoma	C3043;C6605;C7075
high-grade glial neoplasm	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glial or glioneuronal neoplasm	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glioma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glioma with dicer1 and other mutations	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glioma with mni-bend2 fusion	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glioma, favor ependymoma, who grade iii	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade glioneuronal tumor	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
high-grade infiltrating astrocytoma	9400/3	Astrocytoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade infiltrating glioma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
high-grade malignancy with rhabdomyoblastic differentiation	9561/3	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade malignant neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade malignant neoplasm with mesenchymal phenotype	8800/3	Sarcoma, NOS	DOID:162	cancer	C9305
high-grade malignant neoplasm, small round blue cell category.	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
high-grade neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade neoplasm with sarcoma feature	8800/3	Sarcoma, NOS	DOID:162	cancer	C9305
high-grade neoplasm, favor embryonal tumor	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade neoplasm, favor high-grade glioma	9380/3	Glioma, malignant	DOID:162	cancer	C9305
high-grade neuroepithelial neoplasm	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade neuroepithelial tumor	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade neuroepithelial tumor, consistent with supratentorial ependymoma	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade neuroepithelial, neoplasm	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade pleomorphic sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
high-grade primary cns neoplasia	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade primitive appearing neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade rhabdomyosarcoma with pleomorphic features	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
high-grade sarcoma with myogenic differentiation	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
high-grade serous carcinoma	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade small round blue cell tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
high-grade spindle cell sarcoma compatible with high grade malignant peripheral nerve sheath tumor	8801/3	Spindle cell sarcoma	DOID:4235	spindle cell sarcoma	C27005
high-grade synovial sarcoma	9040/3	Synovial sarcoma, NOS	DOID:5485	synovial sarcoma	C3400
high-grade tumor	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
high-grade tumor, favor choroid plexus carcinoma	9390/3	Choroid plexus carcinoma	DOID:162	cancer	C9305
high-grade undifferentiated sarcoma	8805/3	Undifferentiated sarcoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
high-grade, primitive neuroepithelial neoplasm	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
histiocytic malignancy	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
histiocytic sarcoma	9755/3	Histiocytic sarcoma	DOID:0080915	histiocytic sarcoma	C27349
histologically low-grade glioma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
histologically low-grade glioma with pilocytic features, most suggestive of pilocytic astrocytoma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
histologically low-grade glioneuronal tumor	9505/1	Ganglioglioma, NOS	DOID:5078	ganglioglioma	C27362;C27363;C3788
histologically low-grade neuroepithelial tumor	9503/3	Neuroepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hodgkin lymphoma	9650/3	Hodgkin lymphoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hodgkin lymphoma, nodular lymphocyte predominance	9659/3	Hodgkin lymphoma, nodular lymphocyte predominant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hodgkin lymphoma, nodular sclerosis, nos	9663/3	Hodgkin lymphoma, nodular sclerosis, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hodgkin lymphoma, nos	9650/3	Hodgkin lymphoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hurthle cell tumor	8290/0	Oxyphilic adenoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hyalinizing trabecular adenoma	8336/1	Hyalinizing trabecular tumor	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hydatidiform mole, nos	9100/0	Hydatidiform mole, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
hypercellular cortical parenchyma, features suggestive of diffuse glioma	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
hypercellular lesion with atypia	null	null	null	null	null
hypercellular neuroepithelial tumor with some features of glioma, possibly high grade	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
hypocellular low grade lesion	null	null	null	null	null
idh mutant gliomaa	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
ilial mass - osteosarcoma	9180/3	Osteosarcoma, NOS	DOID:3347	osteosarcoma	C9145
immature teratoma	9080/3	Teratoma, malignant, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
indolent systemic mastocytosis	9741/1	Indolent systemic mastocytosis	DOID:4660	indolent systemic mastocytosis	C9286
infant hemispheric glioma	9385/3	Diffuse midline glioma, H3 K27M-mutant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infant-type hemispheric glioma	9385/3	Diffuse midline glioma, H3 K27M-mutant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infantile fibrosarcoma	8814/3	Infantile fibrosarcoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating carcinoma nos	8010/3	Carcinoma, NOS	DOID:305	carcinoma	C2916;C3709
infiltrating duct and lobular carcinoma	8522/3	Infiltrating duct and lobular carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating duct and mucinous carcinoma	8523/3	Infiltrating duct mixed with other types of carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating duct carcinoma nos	8521/3	Infiltrating ductular carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating duct carcinoma, nos	8521/3	Infiltrating ductular carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating duct mixed with other types of carcinoma	8523/3	Infiltrating duct mixed with other types of carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating ductal carcinoma	8521/3	Infiltrating ductular carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating ductular carcinoma	8521/3	Infiltrating ductular carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating glial neoplasm	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
infiltrating glioma	9380/3	Glioma, malignant	DOID:3070	high grade glioma	C3059;C4822
infiltrating high grade neoplasm, favor infiltrating high grade glioma	9380/3	Glioma, malignant	DOID:162	cancer	C9305
infiltrating lobular carcinoma	8520/3	Lobular carcinoma, NOS	DOID:0050938	breast lobular carcinoma	C3771
infiltrating lobular carcinoma, nos	8520/3	Lobular carcinoma, NOS	DOID:0050938	breast lobular carcinoma	C3771
infiltrating lobular mixed with other types of carcinoma	8524/3	Infiltrating lobular mixed with other types of carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
infiltrating neoplasm	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
